,Estado,data,Prec_min,Prec_mean,Prec_max,ano,mes,dia
694,RJ,2022-05-27,0.0,0.1692059239707924,3.8255393505096436,2022,05,27
695,SP,2022-05-27,0.0,0.2604914672790829,9.021666549146175,2022,05,27
696,CE,2022-05-27,0.0,1.9208590348161978,27.76141694188118,2022,05,27
697,PE,2022-05-27,0.0,0.77294593592534,24.002239227294922,2022,05,27
698,PI,2022-05-27,0.0,0.08384759496237516,6.632596300682053,2022,05,27
699,PB,2022-05-27,0.0,1.2632718149513824,16.14436076581478,2022,05,27
700,RS,2022-05-27,0.11105122629669495,22.920828028918496,132.00469907419756,2022,05,27
701,GO,2022-05-27,0.0,0.09095869570975626,13.696055836044252,2022,05,27
702,DF,2022-05-28,0.0,0.278343152172065,3.3098466396331787,2022,05,28
703,RR,2022-05-28,0.0,6.885511187900927,93.49484753619353,2022,05,28
704,AP,2022-05-28,0.0,2.706405515576289,20.988514478784055,2022,05,28
705,AC,2022-05-28,0.0,0.6109130726624085,19.127212876453996,2022,05,28
706,MA,2022-05-28,0.0,0.8290242509373775,21.373291214630214,2022,05,28
707,SC,2022-05-28,0.33498366735875607,40.85508607506137,135.34242053329945,2022,05,28
708,RO,2022-05-28,0.0,0.006549169055215442,2.857210624963045,2022,05,28
709,AM,2022-05-28,0.0,4.916699352105735,60.61251288216474,2022,05,28
710,SE,2022-05-28,0.0,0.30594979590702576,5.733294335749747,2022,05,28
711,MS,2022-05-28,0.0,0.1791871075979784,20.33847754694392,2022,05,28
712,MG,2022-05-28,0.0,0.9635659953026378,17.609397346153855,2022,05,28
713,AL,2022-05-28,2.1159836549600186e-07,8.453057256770707,43.27818596360734,2022,05,28
714,ES,2022-05-28,0.0,0.054869764644451945,2.2351954579353333,2022,05,28
715,TO,2022-05-28,0.0,0.05172256281172572,16.80903088999912,2022,05,28
716,MT,2022-05-28,0.0,0.00765891541184038,4.217044927179813,2022,05,28
717,PR,2022-05-28,0.0,20.493740488229996,134.9747763760388,2022,05,28
718,PA,2022-05-28,0.0,1.1059646395848608,25.430353098342483,2022,05,28
719,BA,2022-05-28,0.0,0.22089953300224907,45.64807665720582,2022,05,28
720,RN,2022-05-28,0.021011619615277866,8.048249324438451,76.0042007099837,2022,05,28
721,RJ,2022-05-28,0.0,1.1891518609286593,8.83144637197256,2022,05,28
722,SP,2022-05-28,0.0,0.3737231418286752,19.25515744025884,2022,05,28
723,CE,2022-05-28,0.0,1.400931293141919,24.522349923849106,2022,05,28
724,PE,2022-05-28,0.0,17.496706916729693,177.5210609814604,2022,05,28
725,PI,2022-05-28,0.0,0.2107236110109833,14.915481262433197,2022,05,28
726,PB,2022-05-28,0.0,29.973089129350488,177.5210609814604,2022,05,28
727,RS,2022-05-28,0.0,8.078402076790145,89.56167521639824,2022,05,28
728,GO,2022-05-28,0.0,0.4103562049237993,19.913560390472412,2022,05,28
729,DF,2022-05-29,0.0,0.0,0.0,2022,05,29
730,RR,2022-05-29,0.0,4.699463700426906,51.50689551793039,2022,05,29
731,AP,2022-05-29,0.0,2.949443334542284,11.051875341683626,2022,05,29
732,AC,2022-05-29,0.0,0.008884967317600686,5.03324040514417,2022,05,29
733,MA,2022-05-29,0.0,1.1022227926577057,45.530386056868736,2022,05,29
734,SC,2022-05-29,13.711272359040223,65.22163200165542,162.86347954324447,2022,05,29
735,RO,2022-05-29,0.0,0.0475349840846548,8.729628473520279,2022,05,29
736,AM,2022-05-29,0.0,4.083746118938293,52.711163203813044,2022,05,29
737,SE,2022-05-29,0.0,2.051413457230849,30.76426190463826,2022,05,29
738,MS,2022-05-29,0.0,0.2794056686269733,30.229977488673143,2022,05,29
739,MG,2022-05-29,0.0,0.009924460083643302,7.9537252858281136,2022,05,29
740,AL,2022-05-29,0.0,4.715420079634027,31.782629013061523,2022,05,29
741,ES,2022-05-29,0.0,0.2500759005082491,7.9537252858281136,2022,05,29
742,TO,2022-05-29,0.0,0.04703587540013438,10.110902213855564,2022,05,29
743,MT,2022-05-29,0.0,0.01982736057471761,22.034414323641876,2022,05,29
744,PR,2022-05-29,0.0,12.503139386957198,84.03859130141791,2022,05,29
745,PA,2022-05-29,0.0,1.8551437114612217,35.938792685978115,2022,05,29
746,BA,2022-05-29,0.0,0.2170804378936509,45.93643048405647,2022,05,29
747,RN,2022-05-29,0.0,0.5398902712174486,4.765038450250529,2022,05,29
748,RJ,2022-05-29,0.0,0.051616035504896955,2.621416799724102,2022,05,29
749,SP,2022-05-29,0.0,0.3449846059047078,17.12897616978048,2022,05,29
750,CE,2022-05-29,0.0,0.15557648084750786,3.704476353566861,2022,05,29
751,PE,2022-05-29,0.0,3.6581783274344017,40.9733083602041,2022,05,29
752,PI,2022-05-29,0.0,0.014062057961606101,11.085367272899918,2022,05,29
753,PB,2022-05-29,0.0,2.0911707322411157,36.065521555021405,2022,05,29
754,RS,2022-05-29,0.0,46.93628253021914,264.49118769174675,2022,05,29
755,GO,2022-05-29,0.0,0.0008870618866341131,1.774272570386529,2022,05,29
756,DF,2022-05-30,0.0,0.0,0.0,2022,05,30
757,RR,2022-05-30,0.0,3.5495979767416053,83.00879220012575,2022,05,30
758,AP,2022-05-30,0.28519174104440026,8.372264193500536,50.531307462602854,2022,05,30
759,AC,2022-05-30,0.0,0.08591042955597632,29.602459740694414,2022,05,30
760,MA,2022-05-30,0.0,0.7376049873467088,14.021637000143528,2022,05,30
761,SC,2022-05-30,0.0,6.452119393129633,35.09531455975957,2022,05,30
762,RO,2022-05-30,0.0,1.179806688757319,33.60517444303716,2022,05,30
763,AM,2022-05-30,0.0,5.741645550586574,90.98836388095127,2022,05,30
764,SE,2022-05-30,0.0,6.875260917746177,95.57055748239881,2022,05,30
765,MS,2022-05-30,0.0,1.4262083582900853,36.54835098186016,2022,05,30
766,MG,2022-05-30,0.0,0.17227990512205135,14.80437964014709,2022,05,30
767,AL,2022-05-30,2.4151577334007737,47.83605749582787,149.5422501304406,2022,05,30
768,ES,2022-05-30,0.0,0.003947487234439843,14.362188608909491,2022,05,30
769,TO,2022-05-30,0.0,0.033640798520580786,11.270799607038498,2022,05,30
770,MT,2022-05-30,0.0,0.1721095472838216,25.226909336060082,2022,05,30
771,PR,2022-05-30,0.0027447000611573458,24.428493910378357,125.34891264536418,2022,05,30
772,PA,2022-05-30,0.0,4.006204714624341,70.44254193129018,2022,05,30
773,BA,2022-05-30,0.0,0.5132351758697283,27.267085953969154,2022,05,30
774,RN,2022-05-30,0.0,3.1218387759001973,12.965748665453656,2022,05,30
775,RJ,2022-05-30,0.0,0.7368690650633555,13.485433757305145,2022,05,30
776,SP,2022-05-30,0.0,20.726837598901962,116.8407341323381,2022,05,30
777,CE,2022-05-30,0.0,1.973269355966874,35.355886893346906,2022,05,30
778,PE,2022-05-30,0.0,4.3428307917130615,59.43194400768891,2022,05,30
779,PI,2022-05-30,0.0,0.3043783033388756,6.874604154378176,2022,05,30
780,PB,2022-05-30,0.0,1.9315440618605904,11.91627851131288,2022,05,30
781,RS,2022-05-30,0.0,0.013744801290153976,1.7625019736588001,2022,05,30
782,GO,2022-05-30,0.0,0.0043253114655690955,4.896531940437853,2022,05,30
783,DF,2022-05-31,0.0,0.0,0.0,2022,05,31
784,RR,2022-05-31,0.0,0.4898904744612662,20.16190469264984,2022,05,31
785,AP,2022-05-31,0.0,4.057636408273084,30.673754930496216,2022,05,31
786,AC,2022-05-31,0.0,0.0006691965530252047,0.3036383850046036,2022,05,31
787,MA,2022-05-31,0.0,0.1585402917585966,8.97928112745285,2022,05,31
788,SC,2022-05-31,0.0,0.00010528679664769613,1.603422872722149,2022,05,31
789,RO,2022-05-31,0.0,0.00028572601040905966,0.15479570627212524,2022,05,31
790,AM,2022-05-31,0.0,0.9406101538722743,61.65053582191467,2022,05,31
791,SE,2022-05-31,0.0,0.44834495853080414,7.591525435447693,2022,05,31
792,MS,2022-05-31,0.0,0.03366733778400784,3.5028873523697257,2022,05,31
793,MG,2022-05-31,0.0,0.04601278901858359,12.033584237098694,2022,05,31
794,AL,2022-05-31,0.0,0.12826123878274714,4.760455131530762,2022,05,31
795,ES,2022-05-31,0.0,0.00039995318688333914,0.19664874766021967,2022,05,31
796,TO,2022-05-31,0.0,0.00413397662884163,0.8409658372402191,2022,05,31
797,MT,2022-05-31,0.0,0.04577091175380568,12.446196973323822,2022,05,31
798,PR,2022-05-31,0.0,0.020194100940276884,1.4469390884041786,2022,05,31
799,PA,2022-05-31,0.0,0.8882292887044065,46.586955070495605,2022,05,31
800,BA,2022-05-31,0.0,0.016943314701955214,11.95231568813324,2022,05,31
801,RN,2022-05-31,0.0,0.10334971662783671,8.603779822587967,2022,05,31
802,RJ,2022-05-31,0.0,0.07752019465062719,9.702170670032501,2022,05,31
803,SP,2022-05-31,0.0,2.39671119879999,25.604098796844482,2022,05,31
804,CE,2022-05-31,0.0,0.7378847948683238,36.66549062728882,2022,05,31
805,PE,2022-05-31,0.0,0.44928510457644727,11.114994704723358,2022,05,31
806,PI,2022-05-31,0.0,0.043183781837247234,6.338700652122498,2022,05,31
807,PB,2022-05-31,0.0,0.7033075059934255,23.864893555641174,2022,05,31
808,RS,2022-05-31,0.0,1.7391955184471098e-06,0.002574268728494644,2022,05,31
809,GO,2022-05-31,0.0,0.0,0.0,2022,05,31
